group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
11,Âm ghép nhỏ ャュョ,Âm ghép,101,キャ,kya,kya,kya,kyu,kyo,ka
11,Âm ghép nhỏ ャュョ,Âm ghép,102,キュ,kyu,kyu,kyu,kya,kyo,ku
11,Âm ghép nhỏ ャュョ,Âm ghép,103,キョ,kyo,kyo,kyo,kya,kyu,ko
11,Âm ghép nhỏ ャュョ,Âm ghép,104,シャ,sha,sha,sha,shu,sho,shi
11,Âm ghép nhỏ ャュョ,Âm ghép,105,シュ,shu,shu,shu,sha,sho,su
11,Âm ghép nhỏ ャュョ,Âm ghép,106,ショ,sho,sho,sho,sha,shu,so
11,Âm ghép nhỏ ャュョ,Âm ghép,107,チャ,cha,cha,cha,chu,cho,chi
11,Âm ghép nhỏ ャュョ,Âm ghép,108,チュ,chu,chu,chu,cha,cho,tsu
11,Âm ghép nhỏ ャュョ,Âm ghép,109,チョ,cho,cho,cho,cha,chu,to
11,Âm ghép nhỏ ャュョ,Âm ghép,110,ニャ,nya,nya,nya,nyu,nyo,na
