group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
5,Vị trí đặc biệt / nơi chốn,Mina bài 10,1,あいだ nghĩa là gì?,aida nghia la gi?,あいだ nghĩa là gì?,giữa,gần,bên cạnh,phía sau
5,Vị trí đặc biệt / nơi chốn,Mina bài 10,2,いちばん 上（うえ） nghĩa là gì?,ichiban ue nghia la gi?,いちばん 上（うえ） nghĩa là gì?,trên cùng,dưới cùng,trước nhất,sau cùng
5,Vị trí đặc biệt / nơi chốn,Mina bài 10,3,いちばん 下（した） nghĩa là gì?,ichiban shita nghia la gi?,いちばん 下（した） nghĩa là gì?,dưới cùng,trên cùng,trước nhất,sau cùng
5,Vị trí đặc biệt / nơi chốn,Mina bài 10,4,いちばん 前（まえ） nghĩa là gì?,ichiban mae nghia la gi?,いちばん 前（まえ） nghĩa là gì?,trước nhất,sau cùng,trên cùng,dưới cùng
5,Vị trí đặc biệt / nơi chốn,Mina bài 10,5,いちばん うしろ nghĩa là gì?,ichiban ushiro nghia la gi?,いちばん うしろ nghĩa là gì?,sau cùng,trước nhất,gần nhất,bên cạnh
5,Vị trí đặc biệt / nơi chốn,Mina bài 10,6,教室（きょうしつ） nghĩa là gì?,kyoushitsu nghia la gi?,教室（きょうしつ） nghĩa là gì?,lớp học,phòng,nhà,công ty
5,Vị trí đặc biệt / nơi chốn,Mina bài 10,7,へや nghĩa là gì?,heya nghia la gi?,へや nghĩa là gì?,phòng,lớp học,trường học,cửa hàng
5,Vị trí đặc biệt / nơi chốn,Mina bài 10,8,うち nghĩa là gì?,uchi nghia la gi?,うち nghĩa là gì?,nhà,công ty,trường học,cửa hàng
5,Vị trí đặc biệt / nơi chốn,Mina bài 10,9,会社（かいしゃ） nghĩa là gì?,kaisha nghia la gi?,会社（かいしゃ） nghĩa là gì?,công ty,nhà,trường học,ga
5,Vị trí đặc biệt / nơi chốn,Mina bài 10,10,学校（がっこう） nghĩa là gì?,gakkou nghia la gi?,学校（がっこう） nghĩa là gì?,trường học,công ty,cửa hàng,phòng
