group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
2,Đồng ý / không đồng ý / đánh giá,Mina bài 21,1,私（わたし）はそう思いません（おもいません） nghĩa là gì?,Watashiomoimasen ngha l g?,私（わたし）はそう思いません（おもいません） nghĩa là gì?,Tôi không nghĩ vậy.,Tôi cũng nghĩ vậy.,Tôi sẽ nói vậy.,Tôi thắng rồi.
2,Đồng ý / không đồng ý / đánh giá,Mina bài 21,2,足ります（たります） nghĩa là gì?,Tarimasu ngha l g?,足ります（たります） nghĩa là gì?,đủ,thiếu,thắng,chuyển động
2,Đồng ý / không đồng ý / đánh giá,Mina bài 21,3,役に立ちます（やくにたちます） nghĩa là gì?,Yakunitachimasu ngha l g?,役に立ちます（やくにたちます） nghĩa là gì?,có ích,lãng phí,bất tiện,tuyệt vời
2,Đồng ý / không đồng ý / đánh giá,Mina bài 21,4,むだ nghĩa là gì?,Muda ngha l g?,むだ nghĩa là gì?,lãng phí / vô ích,có ích,bất tiện,đủ
2,Đồng ý / không đồng ý / đánh giá,Mina bài 21,5,不便（ふべん） nghĩa là gì?,Fuben ngha l g?,不便（ふべん） nghĩa là gì?,bất tiện,tiện lợi,có ích,thật sự
2,Đồng ý / không đồng ý / đánh giá,Mina bài 21,6,すごい nghĩa là gì?,Sugoi ngha l g?,すごい nghĩa là gì?,tuyệt vời / ghê,bất tiện,lãng phí,có lẽ
2,Đồng ý / không đồng ý / đánh giá,Mina bài 21,7,仕方がありません（しかたがありません） nghĩa là gì?,Shikatagaarimasen ngha l g?,仕方がありません（しかたがありません） nghĩa là gì?,không còn cách nào khác,tất nhiên,thật sự,đủ rồi
2,Đồng ý / không đồng ý / đánh giá,Mina bài 21,8,もちろん nghĩa là gì?,Mochiron ngha l g?,もちろん nghĩa là gì?,tất nhiên,có lẽ,gần đây,thật sự
2,Đồng ý / không đồng ý / đánh giá,Mina bài 21,9,そんなに nghĩa là gì?,Sonnani ngha l g?,そんなに nghĩa là gì?,đến mức như vậy,tất nhiên,gần đây,không còn cách nào khác
2,Đồng ý / không đồng ý / đánh giá,Mina bài 21,10,たぶん nghĩa là gì?,Tabun ngha l g?,たぶん nghĩa là gì?,có lẽ,chắc chắn,tất nhiên,thật sự
