group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
16,Phân biệt từ dễ nhầm,Mina bài 9,1,わかります và あります khác nhau thế nào?,wakarimasu và arimasu khac nhau the nao?,わかります và あります khác nhau thế nào?,わかります là hiểu; あります là có,わかります là có; あります là hiểu,Cả hai đều là thích,Cả hai đều là giỏi
16,Phân biệt từ dễ nhầm,Mina bài 9,2,すき và きらい khác nhau thế nào?,suki và kirai khac nhau the nao?,すき và きらい khác nhau thế nào?,すき là thích; きらい là ghét / không thích,すき là ghét; きらい là thích,Cả hai đều là giỏi,Cả hai đều là có
16,Phân biệt từ dễ nhầm,Mina bài 9,3,じょうず và へた khác nhau thế nào?,jouzu và heta khac nhau the nao?,じょうず và へた khác nhau thế nào?,じょうず là giỏi; へた là kém / dở,じょうず là kém; へた là giỏi,Cả hai đều là thích,Cả hai đều là có thời gian
16,Phân biệt từ dễ nhầm,Mina bài 9,4,料理（りょうり） và 飲み物（のみもの） khác nhau thế nào?,ryouri và 飲minomimono khac nhau the nao?,料理（りょうり） và 飲み物（のみもの） khác nhau thế nào?,料理 là món ăn / nấu ăn; 飲み物 là đồ uống,料理 là đồ uống; 飲み物 là món ăn,Cả hai đều là thể thao,Cả hai đều là âm nhạc
16,Phân biệt từ dễ nhầm,Mina bài 9,5,スポーツ và やきゅう khác nhau thế nào?,supotsu và yakyuu khac nhau the nao?,スポーツ và やきゅう khác nhau thế nào?,スポーツ là thể thao; やきゅう là bóng chày,スポーツ là bóng chày; やきゅう là thể thao,Cả hai đều là âm nhạc,Cả hai đều là chữ viết
16,Phân biệt từ dễ nhầm,Mina bài 9,6,音楽（おんがく） và うた khác nhau thế nào?,ongaku và uta khac nhau the nao?,音楽（おんがく） và うた khác nhau thế nào?,音楽 là âm nhạc; うた là bài hát / ca hát,音楽 là bài hát; うた là âm nhạc,Cả hai đều là vé,Cả hai đều là việc bận
16,Phân biệt từ dễ nhầm,Mina bài 9,7,ひらがな・かたかな・かんじ khác nhau thế nào?,hiragana・katakana・kanji khac nhau the nao?,ひらがな・かたかな・かんじ khác nhau thế nào?,"ひらがな, かたかな, かんじ là ba loại chữ khác nhau",Cả ba đều là nhạc,Cả ba đều là đồ uống,Cả ba đều là thể thao
16,Phân biệt từ dễ nhầm,Mina bài 9,8,ごしゅじん và おっと khác nhau thế nào?,goshujin và otto khac nhau the nao?,ごしゅじん và おっと khác nhau thế nào?,ごしゅじん là chồng người khác; おっと là chồng tôi,ごしゅじん là chồng tôi; おっと là chồng người khác,Cả hai đều là vợ tôi,Cả hai đều là con
16,Phân biệt từ dễ nhầm,Mina bài 9,9,おくさん và つま khác nhau thế nào?,okusan và tsuma khac nhau the nao?,おくさん và つま khác nhau thế nào?,おくさん là vợ người khác; つま là vợ tôi,おくさん là vợ tôi; つま là vợ người khác,Cả hai đều là chồng tôi,Cả hai đều là con
16,Phân biệt từ dễ nhầm,Mina bài 9,10,たくさん và すこし khác nhau thế nào?,takusan và sukoshi khac nhau the nao?,たくさん và すこし khác nhau thế nào?,たくさん là nhiều; すこし là một chút,たくさん là một chút; すこし là nhiều,Cả hai đều là hoàn toàn không,Cả hai đều là tại sao
